0.26001 0.12798 -0.08981 -0.04218 0.14440 -0.06616 -0.07441
0.26101 0.13097 -0.08404 -0.05199 0.14383 -0.06670 -0.07608
0.26201 0.13560 -0.07837 -0.06140 0.14372 -0.06573 -0.07303
0.26301 0.14364 -0.07616 -0.07431 0.14405 -0.06480 -0.07266
0.26401 0.14935 -0.07600 -0.07907 0.14353 -0.06640 -0.07479
0.26501 0.15458 -0.07205 -0.07955 0.14199 -0.07075 -0.07985
0.26601 0.15842 -0.06928 -0.07994 0.14145 -0.07452 -0.07921
0.26701 0.16451 -0.06655 -0.07642 0.14284 -0.07504 -0.07575
0.26801 0.16915 -0.05934 -0.07857 0.14161 -0.07439 -0.06910
0.26901 0.17228 -0.05483 -0.08217 0.14156 -0.07492 -0.06674
0.27001 0.17436 -0.05011 -0.08338 0.14174 -0.07300 -0.06301
0.27101 0.17701 -0.04233 -0.08531 0.14275 -0.07115 -0.06692
0.27201 0.17864 -0.03642 -0.08892 0.14193 -0.06837 -0.07169
0.27301 0.17795 -0.03054 -0.09203 0.14153 -0.06421 -0.07350
0.27401 0.17445 -0.02541 -0.09525 0.14000 -0.06171 -0.07294
0.27501 0.17467 -0.01886 -0.09821 0.13853 -0.06124 -0.07830
0.27601 0.17430 -0.01158 -0.10071 0.13654 -0.06379 -0.08535
0.27701 0.17271 -0.00620 -0.09712 0.13397 -0.06207 -0.08030
0.27801 0.16951 -0.00081 -0.09583 0.13246 -0.05728 -0.06983
0.27901 0.16706 0.01248 -0.09634 0.13122 -0.05077 -0.06118
0.28001 0.16404 0.02294 -0.09408 0.13024 -0.04384 -0.06110
0.28101 0.16199 0.02666 -0.09496 0.13153 -0.03699 -0.06595
0.28201 0.15819 0.03096 -0.09702 0.13209 -0.02935 -0.07069
0.28301 0.15487 0.03531 -0.10056 0.13301 -0.02427 -0.07770
0.28401 0.15119 0.03984 -0.10089 0.13416 -0.02025 -0.08116
0.28501 0.14892 0.04258 -0.10300 0.13589 -0.01301 -0.08003
0.28601 0.14644 0.04428 -0.10263 0.13756 -0.00803 -0.07505
0.28701 0.14784 0.05018 -0.09685 0.13964 -0.00282 -0.07367
0.28801 0.14857 0.05296 -0.09554 0.13975 0.00292 -0.07419
0.28901 0.14862 0.05279 -0.09915 0.13973 0.00706 -0.07952
0.29001 0.14509 0.05670 -0.08882 0.14002 0.01261 -0.07899
0.29101 0.14298 0.05997 -0.08006 0.13992 0.01912 -0.07660
0.29201 0.14416 0.05984 -0.07920 0.14031 0.02386 -0.07286
0.29301 0.14848 0.05677 -0.08615 0.13980 0.02893 -0.07082
0.29401 0.14841 0.05431 -0.09459 0.13856 0.03124 -0.07016
0.29501 0.14892 0.05616 -0.09281 0.13991 0.03353 -0.06953
0.29601 0.14953 0.05988 -0.08967 0.13942 0.03290 -0.07098
0.29701 0.15003 0.05916 -0.08450 0.13802 0.03308 -0.06374
0.29801 0.14879 0.05843 -0.08480 0.13626 0.03074 -0.06238
0.29901 0.14894 0.05896 -0.08676 0.13580 0.03042 -0.06196
0.30001 0.14932 0.05695 -0.08849 0.13644 0.03447 -0.05778
0.30101 0.14897 0.05794 -0.08184 0.13616 0.03741 -0.05538
0.30201 0.15044 0.05852 -0.08088 0.13576 0.03947 -0.05965
0.30301 0.15151 0.06066 -0.08397 0.13676 0.04496 -0.05966
0.30401 0.14940 0.06207 -0.08261 0.13902 0.04720 -0.06182
0.30501 0.14618 0.06185 -0.08156 0.14073 0.04582 -0.07162
0.30601 0.14250 0.06140 -0.08403 0.14133 0.04324 -0.07322
0.30701 0.14141 0.06346 -0.08255 0.14008 0.04354 -0.07123
0.30801 0.13971 0.06466 -0.07899 0.14079 0.04594 -0.06815
0.30901 0.13706 0.06510 -0.08013 0.14277 0.04850 -0.06734
